Age,Gender,Marital,Race_Status,Birth_Place,Language,Occupation,Income_(K)
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",365
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",580
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",230
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",472
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",425
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",962
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",313
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",20
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",220
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",586
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",412
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",214
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",20
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",586
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",501
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",350
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",313
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",532
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",586
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",586
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",231
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",822
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",411
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",992
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",626
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",472
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",830
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",462
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",524
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",23
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",402
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",524
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",403
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",936
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",671
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",425
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",472
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",472
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",205
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",451
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",541
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",43
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",570
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",206
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",896
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",263
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",500
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",582
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",962
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",476
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",322
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",472
"[21, 23)","[1, 3)","[1, 7)","[1, 2)","[1, 2)","[1, 19)","[8, 11)",720
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",623
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",962
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",626
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",651
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",733
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",734
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",453
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",500
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",962
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",624
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",962
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",472
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",962
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",913
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",913
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",620
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",635
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",475
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",411
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",494
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",425
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",651
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",961
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",913
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[2, 7)",414
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",472
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",365
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",623
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",562
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",694
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",961
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",551
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",110
"[21, 23)","[1, 2)","[1, 7)","[1, 2)","[2, 5)","[1, 13)","[7, 8)",541
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",554
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",962
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",512
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",570
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",415
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",360
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",896
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",460
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",460
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",31
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",411
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",91
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",570
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",526
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",562
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",403
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",992
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",533
"[21, 23)","[2, 3)","[1, 7)","[1, 2)","[2, 5)","[1, 2)","[2, 8)",423
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",830
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",610
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",403
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",476
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",395
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",524
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",524
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",272
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 3)","[8, 9)",476
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",880
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",913
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",280
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",411
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",406
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",874
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[2, 3)","[1, 2)","[8, 9)",975
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",500
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",610
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",540
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",562
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",903
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",275
"[22, 23)","[1, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 2)","[10, 11)",581
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",562
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",23
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",581
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",874
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",351
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",540
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",403
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",524
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",146
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",413
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 13)","[8, 11)",484
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",553
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",484
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",102
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",514
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",510
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",531
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",485
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",476
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",516
"[22, 23)","[1, 3)","[1, 7)","[1, 2)","[4, 5)","[1, 2)","[8, 11)",540
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",651
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",472
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",285
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",423
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",496
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",472
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",460
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",472
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",100
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",472
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",586
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",983
"[21, 22)","[1, 3)","[1, 5)","[1, 2)","[6, 27)","[1, 2)","[3, 7)",472
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",5
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",694
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",721
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",425
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",623
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",472
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",476
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",814
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",586
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",360
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",702
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",724
"[21, 22)","[1, 3)","[6, 7)","[1, 2)","[6, 27)","[1, 2)","[2, 7)",425
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",742
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",403
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",562
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",762
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",982
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",982
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",962
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",476
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",626
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",981
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",465
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[27, 48)","[1, 2)","[5, 7)",451
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",562
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",472
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",570
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",22
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",613
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",365
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",982
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",913
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",772
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[48, 454)","[1, 2)","[2, 7)",720
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",992
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",775
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",472
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",586
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",453
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",476
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",516
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",524
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",731
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",476
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[6, 502)","[1, 2)","[7, 8)",470
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",472
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",423
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",230
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",962
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",633
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",731
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",402
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",880
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",425
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 201)","[12, 75)","[1, 7)",422
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",570
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",540
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",220
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",101
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",341
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",234
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",154
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",364
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",484
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",411
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",272
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",524
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",582
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",476
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",626
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",365
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",365
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",404
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",460
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",80
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",915
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",43
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",511
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",516
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",234
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",540
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",392
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",220
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",5
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",472
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",651
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",962
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",735
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",582
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",41
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",43
"[21, 22)","[1, 3)","[1, 7)","[1, 2)","[5, 412)","[1, 32)","[8, 11)",524
